"name","effectName","functionName","shortName","interaction1","interaction2","type","basicRate","include","randomEffects","fix","test","timeDummy","initialValue","parm","functionType","period","rateType","untrimmedValue","effect1","effect2","effect3","interactionType","local","setting","netType","groupName","group","effectNumber",".spec_key",".spec_role"
"dv.net","beh.lncinc_1 alter","Sum of degrees x beh.lncinc_1","altX","beh.lncinc_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",0.824901988227435,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,986,"network|atom(altX|0|beh.lncinc_1)","original_control_or_spending"
"dv.net","milex.beh alter","Sum of degrees x milex.beh","altX","milex.beh","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-0.052124227930925,0,"objective",NA,NA,0,0,0,0,"dyadic",FALSE,"","oneMode","Group1",1,1238,"network|atom(altX|0|milex.beh)","original_control_or_spending"
"milex.beh","rate milex.beh period 1","Amount of behavioral change","Rate","","","rate",TRUE,TRUE,FALSE,TRUE,FALSE,",",0.426138969398262,0,"rate","1",NA,0,0,0,0,"",FALSE,"","behavior","Group1",1,1400,"milex.beh|rate|Rate|||0|1|1","original_control_or_spending"
"milex.beh","milex.beh linear shape","milex.beh centered sum","linear","","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-1.17418394198827,0,"objective",NA,NA,0.0665155225752839,0,0,0,"OK",TRUE,"","behavior","Group1",1,1430,"milex.beh|eval|linear|||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh quadratic shape","milex.beh sum of cent. squares","quad","","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-0.0366174574730819,0,"objective",NA,NA,0,0,0,0,"",TRUE,"","behavior","Group1",1,1433,"milex.beh|eval|quad|||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh degree","milex.beh outdegrees","outdeg","dv.net","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",0.0945490770574236,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1476,"milex.beh|eval|outdeg|dv.net||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh dense triads","milex.beh dense triads","behDenseTriads","dv.net","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-0.0268695370315788,6,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1503,"milex.beh|eval|behDenseTriads|dv.net||6|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.democracy_1","milex.beh x beh.democracy_1","effFrom","beh.democracy_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-0.51411175062006,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1598,"milex.beh|eval|effFrom|beh.democracy_1||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.GDPgrowth_1","milex.beh x beh.GDPgrowth_1","effFrom","beh.GDPgrowth_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-2.6448685463437,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1657,"milex.beh|eval|effFrom|beh.GDPgrowth_1||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.nato_1","milex.beh x beh.nato_1","effFrom","beh.nato_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",0.896062586319734,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1716,"milex.beh|eval|effFrom|beh.nato_1||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.allies_1","milex.beh x beh.allies_1","effFrom","beh.allies_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",-0.0112690569675286,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1775,"milex.beh|eval|effFrom|beh.allies_1||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.military_1","milex.beh x beh.military_1","effFrom","beh.military_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",0.250268734025381,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1834,"milex.beh|eval|effFrom|beh.military_1||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.lnmids_1","milex.beh x beh.lnmids_1","effFrom","beh.lnmids_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",0.208266088540619,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,1893,"milex.beh|eval|effFrom|beh.lnmids_1||0|1|NA","original_control_or_spending"
"milex.beh","milex.beh: effect from beh.milexSpLag_1","milex.beh x beh.milexSpLag_1","effFrom","beh.milexSpLag_1","","eval",FALSE,TRUE,FALSE,TRUE,FALSE,",",7.81594217334141,0,"objective",NA,NA,0,0,0,0,"OK",FALSE,"","behavior","Group1",1,2011,"milex.beh|eval|effFrom|beh.milexSpLag_1||0|1|NA","original_control_or_spending"
